user_id,timestamp,group,landing_page,converted,date
650693,2017-01-07 14:56:25.530585,control,old_page,0,2017-01-07
892461,2017-01-21 07:19:31.487890,control,old_page,0,2017-01-21
845924,2017-01-04 14:36:42.232472,control,old_page,0,2017-01-04
890863,2017-01-09 11:23:50.863241,treatment,new_page,0,2017-01-09
698481,2017-01-06 14:57:29.358027,control,old_page,0,2017-01-06
723172,2017-01-08 21:15:59.639879,control,old_page,0,2017-01-08
921195,2017-01-20 20:38:23.544301,control,old_page,0,2017-01-20
664552,2017-01-21 00:53:51.009907,treatment,new_page,0,2017-01-21
667035,2017-01-11 06:06:53.727963,control,old_page,0,2017-01-11
764169,2017-01-22 15:10:43.382259,treatment,new_page,1,2017-01-22
890414,2017-01-15 11:08:53.994009,control,old_page,0,2017-01-15
676136,2017-01-17 11:44:23.517177,control,old_page,0,2017-01-17
923534,2017-01-11 10:21:56.488344,treatment,new_page,0,2017-01-11
779447,2017-01-24 05:39:53.158995,treatment,new_page,0,2017-01-24
648014,2017-01-03 04:10:22.777691,control,old_page,1,2017-01-03
702525,2017-01-16 13:43:41.037662,control,old_page,0,2017-01-16
789725,2017-01-20 12:10:11.456791,control,old_page,0,2017-01-20
699599,2017-01-11 03:02:46.634849,treatment,new_page,0,2017-01-11
651276,2017-01-06 09:17:07.899618,control,old_page,0,2017-01-06
929544,2017-01-05 23:54:40.425206,treatment,new_page,0,2017-01-05
719803,2017-01-20 06:33:13.651533,treatment,new_page,0,2017-01-20
649899,2017-01-19 00:57:04.376969,treatment,new_page,0,2017-01-19
643807,2017-01-13 04:10:45.039404,control,old_page,0,2017-01-13
864831,2017-01-13 12:14:46.287385,treatment,new_page,0,2017-01-13
791519,2017-01-13 22:59:16.859842,treatment,new_page,0,2017-01-13
845016,2017-01-23 14:28:35.680491,control,old_page,1,2017-01-23
697815,2017-01-07 06:33:29.129470,treatment,new_page,0,2017-01-07
858524,2017-01-20 07:50:53.492282,treatment,new_page,0,2017-01-20
678893,2017-01-06 04:08:41.561379,treatment,new_page,0,2017-01-06
883588,2017-01-11 23:58:22.398515,treatment,new_page,1,2017-01-11
713159,2017-01-03 15:29:48.345457,treatment,new_page,0,2017-01-03
700741,2017-01-04 23:02:20.964959,treatment,new_page,0,2017-01-04
724676,2017-01-17 09:17:57.323383,treatment,new_page,0,2017-01-17
859672,2017-01-03 12:28:57.700935,control,old_page,1,2017-01-03
717173,2017-01-03 15:39:47.083905,treatment,new_page,0,2017-01-03
670697,2017-01-11 00:48:01.108330,treatment,new_page,0,2017-01-11
857576,2017-01-13 07:13:51.456572,control,old_page,0,2017-01-13
769479,2017-01-13 21:21:24.215158,treatment,new_page,0,2017-01-13
658569,2017-01-04 03:59:25.791960,treatment,new_page,0,2017-01-04
932771,2017-01-08 11:45:31.825115,treatment,new_page,0,2017-01-08
832856,2017-01-03 23:04:17.909591,treatment,new_page,0,2017-01-03
730353,2017-01-18 23:12:36.726611,treatment,new_page,0,2017-01-18
772448,2017-01-06 11:47:21.154931,treatment,new_page,0,2017-01-06
821727,2017-01-02 18:43:53.494587,control,old_page,0,2017-01-02
673640,2017-01-20 12:30:33.676207,treatment,new_page,0,2017-01-20
795298,2017-01-16 18:15:42.428411,treatment,new_page,1,2017-01-16
864333,2017-01-19 07:21:49.485966,treatment,new_page,1,2017-01-19
718706,2017-01-10 21:03:23.354949,control,old_page,0,2017-01-10
814728,2017-01-10 17:57:07.556333,treatment,new_page,0,2017-01-10
732353,2017-01-22 22:35:18.871564,control,old_page,0,2017-01-22
716613,2017-01-06 14:50:52.999943,treatment,new_page,0,2017-01-06
833113,2017-01-14 10:35:10.424775,control,old_page,1,2017-01-14
750896,2017-01-02 15:34:46.968381,control,old_page,0,2017-01-02
871786,2017-01-10 18:14:29.064800,control,old_page,0,2017-01-10
723798,2017-01-05 02:42:05.565657,treatment,new_page,0,2017-01-05
888588,2017-01-22 01:58:32.196849,treatment,new_page,0,2017-01-22
846422,2017-01-08 06:00:46.162305,control,old_page,0,2017-01-08
715692,2017-01-10 13:29:47.006070,control,old_page,0,2017-01-10
848567,2017-01-11 07:25:09.992339,treatment,new_page,0,2017-01-11
649000,2017-01-14 16:43:52.382651,treatment,new_page,0,2017-01-14
787856,2017-01-11 00:44:04.840940,treatment,new_page,0,2017-01-11
821400,2017-01-05 09:35:47.927905,control,old_page,1,2017-01-05
674625,2017-01-11 07:55:02.453580,treatment,new_page,0,2017-01-11
788839,2017-01-16 02:30:41.895663,treatment,new_page,0,2017-01-16
847854,2017-01-14 20:30:11.781532,control,old_page,0,2017-01-14
674465,2017-01-16 02:07:35.237018,control,old_page,0,2017-01-16
818862,2017-01-11 15:38:55.303127,treatment,new_page,0,2017-01-11
892312,2017-01-09 20:19:07.497927,control,old_page,0,2017-01-09
822559,2017-01-18 19:19:54.965051,control,old_page,0,2017-01-18
784606,2017-01-21 08:35:43.716804,control,old_page,0,2017-01-21
731409,2017-01-16 22:53:42.527305,control,old_page,0,2017-01-16
707523,2017-01-18 19:42:21.857416,control,old_page,0,2017-01-18
654292,2017-01-20 11:59:53.405795,treatment,new_page,0,2017-01-20
847915,2017-01-16 00:32:59.988016,control,old_page,0,2017-01-16
778039,2017-01-17 05:39:05.035925,control,old_page,0,2017-01-17
725731,2017-01-09 12:07:26.248131,treatment,new_page,0,2017-01-09
882787,2017-01-04 17:43:44.751582,treatment,new_page,0,2017-01-04
924342,2017-01-15 10:03:57.159833,treatment,new_page,0,2017-01-15
880293,2017-01-10 06:54:49.255491,control,old_page,0,2017-01-10
862362,2017-01-23 07:00:09.420361,control,old_page,0,2017-01-23
877869,2017-01-03 02:54:23.722579,control,old_page,0,2017-01-03
877381,2017-01-19 13:01:58.054617,treatment,new_page,0,2017-01-19
731077,2017-01-07 11:29:21.235459,control,old_page,0,2017-01-07
691060,2017-01-20 04:35:49.446005,treatment,new_page,0,2017-01-20
814812,2017-01-03 06:59:07.256463,control,old_page,0,2017-01-03
667675,2017-01-07 01:00:31.655875,treatment,new_page,0,2017-01-07
943897,2017-01-08 12:07:17.701050,treatment,new_page,0,2017-01-08
719388,2017-01-02 20:23:25.012783,control,old_page,0,2017-01-02
682637,2017-01-23 21:29:59.321255,control,old_page,0,2017-01-23
886236,2017-01-23 08:34:09.291960,control,old_page,1,2017-01-23
749818,2017-01-20 01:25:45.514737,control,old_page,0,2017-01-20
937948,2017-01-05 05:42:56.593106,treatment,new_page,0,2017-01-05
706726,2017-01-16 16:00:13.609895,treatment,new_page,0,2017-01-16
820225,2017-01-13 18:55:31.973235,treatment,new_page,0,2017-01-13
777603,2017-01-03 06:02:23.187401,treatment,new_page,0,2017-01-03
876720,2017-01-06 01:31:14.251133,treatment,new_page,0,2017-01-06
839832,2017-01-13 08:07:44.723946,treatment,new_page,0,2017-01-13
716350,2017-01-19 02:16:26.470751,treatment,new_page,0,2017-01-19
890047,2017-01-09 10:19:26.858725,treatment,new_page,0,2017-01-09
685922,2017-01-09 12:07:36.721140,control,old_page,0,2017-01-09
792312,2017-01-16 20:22:00.306609,treatment,new_page,0,2017-01-16
824654,2017-01-08 08:05:40.416840,treatment,new_page,1,2017-01-08
877202,2017-01-12 10:29:41.697270,treatment,new_page,0,2017-01-12
843407,2017-01-05 15:04:04.792324,control,old_page,0,2017-01-05
712596,2017-01-18 04:48:20.076623,control,old_page,0,2017-01-18
846644,2017-01-11 04:49:05.147654,control,old_page,1,2017-01-11
926718,2017-01-17 22:09:03.229425,treatment,new_page,0,2017-01-17
643766,2017-01-22 13:10:52.714941,treatment,new_page,0,2017-01-22
792643,2017-01-13 20:06:42.582136,treatment,new_page,0,2017-01-13
865392,2017-01-22 19:25:17.830659,control,old_page,0,2017-01-22
814239,2017-01-11 05:05:38.289258,treatment,new_page,0,2017-01-11
698426,2017-01-14 06:02:23.183641,treatment,new_page,0,2017-01-14
939059,2017-01-18 23:49:10.233968,treatment,new_page,0,2017-01-18
918209,2017-01-13 12:29:29.386436,treatment,new_page,0,2017-01-13
915563,2017-01-10 12:16:37.193400,treatment,new_page,0,2017-01-10
663505,2017-01-21 07:16:13.758306,treatment,new_page,1,2017-01-21
847110,2017-01-19 02:24:02.509578,treatment,new_page,0,2017-01-19
808503,2017-01-11 18:35:05.716683,treatment,new_page,0,2017-01-11
896319,2017-01-08 18:51:55.860355,treatment,new_page,0,2017-01-08
832389,2017-01-15 12:51:15.946227,control,old_page,0,2017-01-15
664949,2017-01-06 11:31:12.202028,treatment,new_page,0,2017-01-06
716211,2017-01-19 14:33:42.937029,treatment,new_page,0,2017-01-19
693347,2017-01-07 23:56:35.612985,control,old_page,0,2017-01-07
712290,2017-01-14 03:22:18.908332,treatment,new_page,0,2017-01-14
910277,2017-01-21 09:08:37.224883,treatment,new_page,1,2017-01-21
679707,2017-01-06 01:32:44.467978,control,old_page,0,2017-01-06
795370,2017-01-05 06:10:15.169433,treatment,new_page,0,2017-01-05
932243,2017-01-09 21:07:55.571672,control,old_page,1,2017-01-09
639416,2017-01-05 11:18:12.434288,control,old_page,0,2017-01-05
817667,2017-01-07 20:10:43.737200,control,old_page,0,2017-01-07
652933,2017-01-10 20:39:00.763826,control,old_page,0,2017-01-10
658758,2017-01-08 06:55:51.234094,control,old_page,0,2017-01-08
671685,2017-01-19 10:39:11.899993,control,old_page,0,2017-01-19
681554,2017-01-21 17:41:46.886656,control,old_page,0,2017-01-21
822122,2017-01-22 06:45:15.960530,control,old_page,0,2017-01-22
894514,2017-01-08 17:41:50.126477,control,old_page,0,2017-01-08
715724,2017-01-07 21:10:05.080695,treatment,new_page,0,2017-01-07
740614,2017-01-12 15:38:53.058627,control,old_page,1,2017-01-12
825076,2017-01-15 21:50:42.572506,control,old_page,0,2017-01-15
918767,2017-01-20 08:18:57.845892,control,old_page,0,2017-01-20
918328,2017-01-19 09:27:53.698790,treatment,new_page,0,2017-01-19
676420,2017-01-21 08:18:36.144238,treatment,new_page,0,2017-01-21
935445,2017-01-02 13:51:36.222536,treatment,new_page,0,2017-01-02
863701,2017-01-13 17:48:42.711752,control,old_page,0,2017-01-13
813769,2017-01-11 03:14:07.181637,treatment,new_page,0,2017-01-11
785637,2017-01-13 18:34:31.656249,control,old_page,0,2017-01-13
843730,2017-01-12 12:50:39.478568,control,old_page,0,2017-01-12
817407,2017-01-09 04:03:11.286615,control,old_page,0,2017-01-09
922132,2017-01-21 08:00:22.985423,control,old_page,0,2017-01-21
921472,2017-01-09 16:20:39.765391,control,old_page,0,2017-01-09
824582,2017-01-20 07:21:28.914803,treatment,new_page,0,2017-01-20
681186,2017-01-23 18:28:55.071522,treatment,new_page,1,2017-01-23
655303,2017-01-19 17:17:49.189405,treatment,new_page,0,2017-01-19
665186,2017-01-08 03:20:44.002091,treatment,new_page,0,2017-01-08
907777,2017-01-03 10:20:30.894344,control,old_page,0,2017-01-03
809004,2017-01-03 16:04:53.706722,control,old_page,0,2017-01-03
634937,2017-01-21 14:57:50.231616,control,old_page,0,2017-01-21
800054,2017-01-19 14:43:23.091390,control,old_page,0,2017-01-19
652729,2017-01-09 21:34:56.076579,control,old_page,0,2017-01-09
830376,2017-01-08 20:40:08.119444,treatment,new_page,0,2017-01-08
788494,2017-01-09 16:53:52.059889,treatment,new_page,0,2017-01-09
872156,2017-01-05 12:51:01.086182,treatment,new_page,1,2017-01-05
672023,2017-01-23 14:53:20.071897,treatment,new_page,0,2017-01-23
780203,2017-01-23 14:19:35.260281,treatment,new_page,0,2017-01-23
937332,2017-01-11 08:27:48.683897,control,old_page,0,2017-01-11
907846,2017-01-08 20:52:57.336529,control,old_page,0,2017-01-08
756173,2017-01-06 13:39:17.352278,control,old_page,0,2017-01-06
945721,2017-01-22 19:24:09.363292,treatment,new_page,0,2017-01-22
666253,2017-01-14 09:43:54.469460,treatment,new_page,0,2017-01-14
641961,2017-01-07 04:07:32.174426,treatment,new_page,0,2017-01-07
671610,2017-01-24 07:46:40.500766,treatment,new_page,0,2017-01-24
754298,2017-01-09 08:42:46.026920,treatment,new_page,0,2017-01-09
720231,2017-01-19 02:28:04.614240,control,old_page,0,2017-01-19
742499,2017-01-23 12:27:07.938589,treatment,new_page,0,2017-01-23
725607,2017-01-20 12:46:28.242381,treatment,new_page,0,2017-01-20
714337,2017-01-05 02:12:01.650144,control,old_page,0,2017-01-05
859128,2017-01-21 18:19:06.661870,treatment,new_page,0,2017-01-21
839175,2017-01-13 02:10:50.747132,control,old_page,0,2017-01-13
809069,2017-01-20 05:15:15.692594,treatment,new_page,0,2017-01-20
640085,2017-01-19 17:09:06.752447,treatment,new_page,0,2017-01-19
890028,2017-01-22 12:15:42.151304,treatment,new_page,0,2017-01-22
722099,2017-01-05 21:46:57.931014,control,old_page,0,2017-01-05
805529,2017-01-07 18:42:39.276117,treatment,new_page,0,2017-01-07
714539,2017-01-08 04:03:03.207150,treatment,new_page,0,2017-01-08
797275,2017-01-05 16:28:12.734975,treatment,new_page,1,2017-01-05
630050,2017-01-20 04:57:32.853274,treatment,new_page,0,2017-01-20
743347,2017-01-17 07:57:12.640519,control,old_page,0,2017-01-17
689922,2017-01-06 06:42:44.503262,treatment,new_page,0,2017-01-06
760093,2017-01-05 20:47:35.353199,control,old_page,0,2017-01-05
745484,2017-01-09 21:34:38.881281,control,old_page,0,2017-01-09
704396,2017-01-10 11:16:13.236792,treatment,new_page,0,2017-01-10
713111,2017-01-18 18:20:21.550119,treatment,new_page,0,2017-01-18
669784,2017-01-13 04:59:34.291249,treatment,new_page,0,2017-01-13
929599,2017-01-05 13:03:12.302175,control,old_page,0,2017-01-05
732728,2017-01-11 02:25:17.392299,treatment,new_page,0,2017-01-11
771733,2017-01-03 08:34:39.778730,control,old_page,0,2017-01-03
825257,2017-01-13 03:20:13.617811,treatment,new_page,0,2017-01-13
852847,2017-01-12 08:03:49.734941,control,old_page,0,2017-01-12
766474,2017-01-11 01:54:28.996709,treatment,new_page,0,2017-01-11
763069,2017-01-09 14:37:19.142115,treatment,new_page,1,2017-01-09
895840,2017-01-13 13:26:01.336131,treatment,new_page,0,2017-01-13
754729,2017-01-18 02:11:26.516103,treatment,new_page,0,2017-01-18
872713,2017-01-04 03:58:32.273385,control,old_page,0,2017-01-04
845920,2017-01-10 01:47:31.468104,treatment,new_page,0,2017-01-10
660809,2017-01-21 18:31:13.964983,control,old_page,0,2017-01-21
705485,2017-01-17 22:00:24.266758,treatment,new_page,0,2017-01-17
631538,2017-01-08 06:44:04.408900,treatment,new_page,0,2017-01-08
933347,2017-01-11 15:59:45.367974,treatment,new_page,0,2017-01-11
915377,2017-01-10 03:20:31.843367,control,old_page,0,2017-01-10
799291,2017-01-19 23:38:02.515320,treatment,new_page,1,2017-01-19
923924,2017-01-21 08:31:00.527075,control,old_page,0,2017-01-21
752967,2017-01-21 18:27:23.901083,treatment,new_page,0,2017-01-21
761636,2017-01-23 19:59:30.471312,control,old_page,0,2017-01-23
881322,2017-01-03 08:20:48.677519,control,old_page,0,2017-01-03
772087,2017-01-15 15:43:44.545645,control,old_page,0,2017-01-15
672715,2017-01-24 00:56:38.042718,control,old_page,0,2017-01-24
699800,2017-01-07 18:29:40.919134,treatment,new_page,0,2017-01-07
752893,2017-01-22 05:53:54.826702,treatment,new_page,0,2017-01-22
800473,2017-01-15 01:45:00.921377,control,old_page,0,2017-01-15
813826,2017-01-11 12:49:53.813511,treatment,new_page,0,2017-01-11
907090,2017-01-23 21:43:23.739419,control,old_page,0,2017-01-23
719145,2017-01-20 01:20:01.686903,control,old_page,0,2017-01-20
847710,2017-01-14 12:26:34.014955,control,old_page,0,2017-01-14
666116,2017-01-07 01:33:14.924079,treatment,new_page,0,2017-01-07
903413,2017-01-11 17:54:58.633217,control,old_page,0,2017-01-11
683531,2017-01-23 23:40:07.771976,control,old_page,0,2017-01-23
827557,2017-01-08 00:15:34.877155,control,old_page,0,2017-01-08
811985,2017-01-12 01:18:09.848894,control,old_page,0,2017-01-12
896631,2017-01-10 11:39:51.774349,control,old_page,0,2017-01-10
780957,2017-01-16 16:56:51.693282,treatment,new_page,0,2017-01-16
829897,2017-01-18 06:50:44.069455,control,old_page,0,2017-01-18
692439,2017-01-04 22:32:20.623290,treatment,new_page,1,2017-01-04
641181,2017-01-16 21:38:09.296895,treatment,new_page,0,2017-01-16
818322,2017-01-09 14:40:54.509574,control,old_page,0,2017-01-09
723708,2017-01-16 20:12:14.938741,control,old_page,0,2017-01-16
839723,2017-01-13 20:56:07.448056,control,old_page,0,2017-01-13
803927,2017-01-20 17:31:29.720527,control,old_page,0,2017-01-20
666868,2017-01-10 22:38:14.731869,treatment,new_page,0,2017-01-10
914795,2017-01-10 09:27:20.327058,control,old_page,0,2017-01-10
923223,2017-01-19 08:59:14.618568,treatment,new_page,1,2017-01-19
850693,2017-01-22 16:56:28.166069,treatment,new_page,0,2017-01-22
731180,2017-01-15 12:44:05.565543,treatment,new_page,0,2017-01-15
700312,2017-01-08 20:00:28.882883,control,old_page,0,2017-01-08
910799,2017-01-19 12:34:57.015623,control,old_page,0,2017-01-19
650574,2017-01-15 23:26:10.714068,treatment,new_page,0,2017-01-15
671328,2017-01-17 05:19:13.629903,control,old_page,0,2017-01-17
787651,2017-01-23 09:49:51.169342,treatment,new_page,0,2017-01-23
631859,2017-01-19 18:30:41.597261,control,old_page,1,2017-01-19
773122,2017-01-06 10:48:17.501939,treatment,new_page,0,2017-01-06
927062,2017-01-05 00:51:09.781933,treatment,new_page,0,2017-01-05
788618,2017-01-02 19:21:49.547911,control,old_page,0,2017-01-02
810399,2017-01-21 07:30:21.772054,control,old_page,0,2017-01-21
943215,2017-01-18 11:07:28.580943,treatment,new_page,0,2017-01-18
741247,2017-01-21 23:00:48.538201,treatment,new_page,0,2017-01-21
697402,2017-01-07 02:27:53.418889,treatment,new_page,1,2017-01-07
662454,2017-01-12 02:32:39.126642,control,old_page,0,2017-01-12
894708,2017-01-05 19:54:30.649104,control,old_page,0,2017-01-05
773180,2017-01-07 03:25:37.812403,treatment,new_page,0,2017-01-07
755660,2017-01-09 23:39:16.015870,control,old_page,0,2017-01-09
737243,2017-01-21 15:58:45.903803,treatment,new_page,1,2017-01-21
807928,2017-01-17 05:40:52.095815,treatment,new_page,0,2017-01-17
762982,2017-01-15 11:43:24.680451,treatment,new_page,0,2017-01-15
705073,2017-01-10 12:00:14.199777,treatment,new_page,0,2017-01-10
674644,2017-01-19 04:06:33.212770,treatment,new_page,0,2017-01-19
730491,2017-01-13 06:00:37.976307,control,old_page,0,2017-01-13
760534,2017-01-21 02:06:38.947597,treatment,new_page,1,2017-01-21
767441,2017-01-12 15:19:51.129361,control,old_page,1,2017-01-12
765073,2017-01-02 22:17:04.019184,treatment,new_page,0,2017-01-02
823235,2017-01-02 18:15:33.787953,treatment,new_page,1,2017-01-02
639558,2017-01-06 16:56:23.818570,treatment,new_page,0,2017-01-06
874760,2017-01-16 17:22:32.260824,treatment,new_page,0,2017-01-16
814552,2017-01-07 19:57:51.553195,control,old_page,0,2017-01-07
878849,2017-01-23 09:18:44.840944,control,old_page,0,2017-01-23
824520,2017-01-09 10:23:24.204738,control,old_page,0,2017-01-09
811871,2017-01-05 21:52:44.106107,control,old_page,0,2017-01-05
698031,2017-01-13 10:25:04.846332,control,old_page,0,2017-01-13
735555,2017-01-12 18:07:42.831910,control,old_page,0,2017-01-12
711273,2017-01-12 09:21:02.053519,treatment,new_page,1,2017-01-12
787990,2017-01-18 12:34:22.548858,control,old_page,0,2017-01-18
686555,2017-01-06 08:36:52.946082,treatment,new_page,0,2017-01-06
635646,2017-01-09 14:57:48.419214,control,old_page,0,2017-01-09
676765,2017-01-15 23:41:22.998492,control,old_page,0,2017-01-15
686514,2017-01-05 12:12:41.931007,control,old_page,0,2017-01-05
860697,2017-01-11 23:48:31.213533,treatment,new_page,0,2017-01-11
917137,2017-01-22 20:35:25.292942,treatment,new_page,0,2017-01-22
834370,2017-01-03 01:24:03.045001,treatment,new_page,0,2017-01-03
754209,2017-01-15 18:16:49.019794,control,old_page,0,2017-01-15
775067,2017-01-20 20:41:32.399497,treatment,new_page,0,2017-01-20
648141,2017-01-11 14:53:12.927876,control,old_page,0,2017-01-11
877653,2017-01-16 19:45:02.693954,treatment,new_page,0,2017-01-16
634220,2017-01-09 10:06:34.334553,treatment,new_page,0,2017-01-09
810759,2017-01-23 01:05:14.573920,control,old_page,0,2017-01-23
731027,2017-01-08 02:07:54.252490,treatment,new_page,0,2017-01-08
724148,2017-01-18 00:12:20.403438,control,old_page,0,2017-01-18
879168,2017-01-19 01:18:47.785276,treatment,new_page,0,2017-01-19
669720,2017-01-04 00:54:26.603531,control,old_page,0,2017-01-04
665461,2017-01-09 16:28:33.861514,treatment,new_page,0,2017-01-09
695200,2017-01-13 00:44:26.746071,treatment,new_page,0,2017-01-13
656268,2017-01-23 03:31:09.009641,control,old_page,0,2017-01-23
921758,2017-01-04 06:28:10.475040,control,old_page,0,2017-01-04
857759,2017-01-16 09:47:36.408472,control,old_page,0,2017-01-16
635641,2017-01-12 10:59:43.536799,treatment,new_page,1,2017-01-12
871157,2017-01-06 12:36:10.543216,control,old_page,0,2017-01-06
874947,2017-01-04 16:44:10.344664,treatment,new_page,0,2017-01-04
756749,2017-01-11 00:02:40.329489,treatment,new_page,0,2017-01-11
836736,2017-01-09 17:56:31.114710,control,old_page,0,2017-01-09
795522,2017-01-04 09:58:10.154823,treatment,new_page,0,2017-01-04
836089,2017-01-20 11:11:45.239629,treatment,new_page,1,2017-01-20
699273,2017-01-18 08:56:47.555399,treatment,new_page,0,2017-01-18
928441,2017-01-22 13:51:42.108004,treatment,new_page,0,2017-01-22
836865,2017-01-17 23:07:32.797523,control,old_page,0,2017-01-17
697047,2017-01-13 02:32:25.839903,treatment,new_page,0,2017-01-13
721178,2017-01-09 00:47:19.702934,control,old_page,0,2017-01-09
687979,2017-01-10 15:36:18.540184,control,old_page,1,2017-01-10
887349,2017-01-03 04:14:45.840513,treatment,new_page,0,2017-01-03
672619,2017-01-20 14:50:01.307650,treatment,new_page,0,2017-01-20
752214,2017-01-03 06:51:14.033341,treatment,new_page,1,2017-01-03
740327,2017-01-15 01:47:58.205124,treatment,new_page,0,2017-01-15
636917,2017-01-16 17:09:14.102509,treatment,new_page,0,2017-01-16
881782,2017-01-09 06:53:53.547117,control,old_page,0,2017-01-09
782703,2017-01-22 03:58:41.037206,treatment,new_page,0,2017-01-22
927857,2017-01-20 23:30:35.617876,control,old_page,1,2017-01-20
810258,2017-01-08 15:49:01.542062,treatment,new_page,0,2017-01-08
760371,2017-01-11 02:43:43.421839,treatment,new_page,0,2017-01-11
821932,2017-01-07 07:48:40.236893,control,old_page,0,2017-01-07
746009,2017-01-07 15:48:15.420067,treatment,new_page,0,2017-01-07
861791,2017-01-10 22:01:54.563314,treatment,new_page,0,2017-01-10
664357,2017-01-13 16:38:09.757296,treatment,new_page,1,2017-01-13
827968,2017-01-11 10:12:43.735258,control,old_page,0,2017-01-11
848916,2017-01-16 18:59:00.529660,control,old_page,0,2017-01-16
844743,2017-01-20 06:16:03.668915,control,old_page,0,2017-01-20
652771,2017-01-15 01:39:32.235821,treatment,new_page,0,2017-01-15
728250,2017-01-21 09:13:25.475062,control,old_page,0,2017-01-21
718382,2017-01-24 09:33:46.603632,control,old_page,0,2017-01-24
693324,2017-01-02 20:10:17.613868,treatment,new_page,0,2017-01-02
788253,2017-01-09 21:50:17.710610,treatment,new_page,0,2017-01-09
750169,2017-01-10 12:41:15.646965,control,old_page,0,2017-01-10
891623,2017-01-07 09:27:29.485621,treatment,new_page,0,2017-01-07
877256,2017-01-04 06:35:22.274595,control,old_page,0,2017-01-04
736843,2017-01-13 13:18:20.085504,treatment,new_page,1,2017-01-13
706554,2017-01-23 05:16:24.896942,control,old_page,1,2017-01-23
929050,2017-01-03 06:18:46.647896,treatment,new_page,0,2017-01-03
924014,2017-01-19 08:14:24.542779,treatment,new_page,0,2017-01-19
684571,2017-01-04 02:49:43.425572,treatment,new_page,0,2017-01-04
743826,2017-01-11 13:10:41.049682,control,old_page,0,2017-01-11
826980,2017-01-13 00:22:29.930703,treatment,new_page,1,2017-01-13
673100,2017-01-11 20:17:18.685085,control,old_page,0,2017-01-11
636591,2017-01-05 18:16:25.113079,control,old_page,0,2017-01-05
787288,2017-01-24 06:34:28.748928,control,old_page,0,2017-01-24
896066,2017-01-11 05:17:06.741390,treatment,new_page,0,2017-01-11
814192,2017-01-21 18:54:21.994312,control,old_page,0,2017-01-21
779285,2017-01-04 13:28:30.096623,treatment,new_page,0,2017-01-04
633487,2017-01-10 19:51:01.619332,control,old_page,0,2017-01-10
853682,2017-01-06 20:26:58.146080,treatment,new_page,0,2017-01-06
830192,2017-01-10 02:55:48.914049,control,old_page,1,2017-01-10
900062,2017-01-12 14:35:43.279151,treatment,new_page,0,2017-01-12
817919,2017-01-10 20:18:44.411800,control,old_page,0,2017-01-10
632486,2017-01-06 01:40:03.842371,treatment,new_page,0,2017-01-06
888228,2017-01-14 20:50:34.454914,control,old_page,0,2017-01-14
859226,2017-01-04 07:17:12.159085,treatment,new_page,0,2017-01-04
744191,2017-01-23 17:41:55.755176,control,old_page,0,2017-01-23
804386,2017-01-07 17:57:23.373040,treatment,new_page,0,2017-01-07
933135,2017-01-16 00:56:58.527893,control,old_page,0,2017-01-16
690217,2017-01-24 04:16:18.924038,control,old_page,0,2017-01-24
849423,2017-01-24 04:13:11.908613,treatment,new_page,0,2017-01-24
788097,2017-01-22 18:03:29.940164,control,old_page,0,2017-01-22
862040,2017-01-11 12:42:02.047879,treatment,new_page,0,2017-01-11
860288,2017-01-12 08:59:36.586907,control,old_page,0,2017-01-12
653499,2017-01-03 08:23:34.719536,control,old_page,0,2017-01-03
771675,2017-01-11 10:52:55.458397,treatment,new_page,0,2017-01-11
928987,2017-01-17 00:38:05.204748,control,old_page,0,2017-01-17
698565,2017-01-09 01:58:34.010367,treatment,new_page,0,2017-01-09
793302,2017-01-18 15:26:47.436580,treatment,new_page,0,2017-01-18
724240,2017-01-21 12:10:48.718238,control,old_page,0,2017-01-21
892679,2017-01-07 13:14:10.579882,treatment,new_page,0,2017-01-07
806316,2017-01-10 22:28:49.174594,treatment,new_page,0,2017-01-10
853189,2017-01-16 04:08:12.533981,control,old_page,1,2017-01-16
682010,2017-01-03 03:14:29.977049,control,old_page,0,2017-01-03
858798,2017-01-20 11:11:13.427142,treatment,new_page,0,2017-01-20
758426,2017-01-17 19:11:46.511813,control,old_page,0,2017-01-17
884181,2017-01-15 22:14:06.447307,control,old_page,0,2017-01-15
831550,2017-01-17 05:00:37.310879,control,old_page,0,2017-01-17
670937,2017-01-24 08:16:22.848767,treatment,new_page,0,2017-01-24
853142,2017-01-06 09:40:54.436201,treatment,new_page,0,2017-01-06
652237,2017-01-19 19:38:43.059195,treatment,new_page,0,2017-01-19
885494,2017-01-16 18:01:58.157854,control,old_page,0,2017-01-16
898135,2017-01-15 10:40:08.611216,treatment,new_page,0,2017-01-15
741538,2017-01-08 13:38:02.269768,control,old_page,0,2017-01-08
922346,2017-01-19 03:49:32.038183,treatment,new_page,0,2017-01-19
675481,2017-01-06 11:24:33.495040,control,old_page,1,2017-01-06
643281,2017-01-21 21:22:07.084054,control,old_page,0,2017-01-21
901935,2017-01-05 17:13:02.965821,control,old_page,0,2017-01-05
828338,2017-01-14 22:16:51.974753,control,old_page,0,2017-01-14
933343,2017-01-06 03:00:16.231991,treatment,new_page,0,2017-01-06
906785,2017-01-04 03:08:07.343607,treatment,new_page,0,2017-01-04
665157,2017-01-12 18:04:41.360413,treatment,new_page,1,2017-01-12
648926,2017-01-16 13:42:12.112851,treatment,new_page,0,2017-01-16
745693,2017-01-18 18:18:37.583762,treatment,new_page,0,2017-01-18
